osm_id,osm_tip,ime,ulica,hisna_stevilka,mesto,telefon,spletna_stran,cuisine,zemljepisna_sirina,zemljepisna_dolzina
2218522907,node,Aida,,,,,,pizza,46.2488102,14.9896124
2244936463,node,Štorklja,,,,,,,46.053418,14.5227881
2282136125,node,Restavracija Jasna 2,,,,,,regional,45.5814466,13.7637125
2283257698,node,Gostilna Mihovc,,118,Bohinjsko Jezero,,https://www.gostilna-bohinj.si/,regional,46.2887408,13.8946697
2287940533,node,Gostilna Ukmar,,61,Dutovlje,+386 41 24 93 32,https://gostilna-ukmar.si/,slovenian;mediterranean,45.7561505,13.8322939
2316542956,node,Pizzerija Pri Slovenc,Pšata,,Dol pri Ljubljani,,https://www.prislovenc.com/,pizza,46.0996089,14.6001804
2321137527,node,Saloon steak house,,,,,,,46.508498,15.0366928
2321336486,node,Gostilna in pizzerija Feniks,Pod javorji,6,Komenda,,,,46.1913007,14.5209545
2321336490,node,Okrepčevalnica Klanc,Klanec,38,Komenda,,,,46.2140752,14.5280545
2321336491,node,Okrepčevalnica Prestige,Pod lipami,4,Komenda,,,,46.1911846,14.519507
2327707697,node,Gostilna Mirje,Tržaška cesta,5,,,https://restavracija-mirje.si/,italian,46.0468302,14.4939012
2327714499,node,Foculus,Gregorčičeva ulica,3,Ljubljana,+38614219295;+38612515643,https://foculus.si/,pizza,46.0479127,14.5022012
2327900902,node,Gostilna Danica,Triglavska cesta,60,Bohinjska Bistrica,,,,46.2742546,13.9482967
2329737252,node,Gostilna picerija Grill,,,,,,,45.5703812,14.2350024
2330992362,node,Gostilna Valenčič,,,,,,regional,45.6329608,14.1516787
2341267838,node,Gostilna Babnik,Trpinčeva ulica,73,Ljubljana,,,,46.049351,14.5633975
2347696002,node,Okrepčevalica Tolminska Korita,Zatolmin,66a,Tolmin,+386 41 916 152,http://www.tolminska-korita.si/,,46.1972551,13.7393707
2356196476,node,Grajska Plaža,,,,+386 69 794 910,https://www.grajska-plaza.com,,46.3693534,14.1025672
2366188745,node,Gostilna Park,,,,,,,45.5256255,13.5684078
2366188753,node,"Okrepčevalnica ""Cantina"", Klet",Prvomajski trg,10,,,,seafood,45.5295162,13.565875
2366188761,node,Neptun,Župančičeva ulica,7,,,,,45.5272223,13.568959
2384484206,node,Gostilna Bigman,Klek,32,Trbovlje,,,,46.1606642,15.0417006
2385426868,node,Kajuhov dom,,,,,,pizza;regional,46.3773456,15.0480587
2391999191,node,Ošven,Uršlja gora,7A,Kotlje,+386 2 8222897,,,46.5000631,14.9576132
2396026045,node,Apetit,,,,,,,46.0817289,14.4972365
2416792637,node,Gostilna Lokve,,23,Trnovo pri Gorici,+386 41 673 546;+386 41 394 450,https://www.gostilna-lokve.si,regional,46.0117126,13.7920925
2429372692,node,Gostilna Na Ravni,,,,,,regional,45.7361428,14.0516519
2429441488,node,Gostilna s prenočišči Pino,Dolenja vas,50,Senožeče,,,,45.7378344,14.0213701
2431159359,node,Ejga,,,,,,regional;pizza;burger,46.436762,14.0532023
2431192983,node,Turistična kmetija Pri Damjanu,,,,,,regional,45.6136607,13.9883552
2431192984,node,Turistična kmetija Pri Filetu (Katzenfarm),,,,,,regional,45.6145456,13.9842613
2438769292,node,Pri Mateju,,,,,,regional,46.6015012,15.6317415
2444492294,node,Gastolina C A H Pr. Feličeta,,,,,,regional,45.5436616,13.8481965
2459289678,node,Turistična kmetija Petelin-Durcik,,,,,,regional,45.7747815,13.7841874
2460658295,node,Marché Voklo II – Vzhod,Gasilska cesta,53,,+386 4 251 60 40,https://www.marche-restaurants.si/sl/nase-lokacije/voklo2,,46.2267031,14.4247979
2465279195,node,Rostelin,Gallusova ulica,2,,,,pasta,45.5295588,13.5660527
2468858592,node,Picasso,Strossmayerjeva ulica,5,Maribor,,,,46.5590265,15.6414515
2476370197,node,Picerija Etna,Kolodvorska ulica,3a,Divača,+386 5 7630052,https://www.etna.si/,pizza;regional,45.6820818,13.967284
2476959347,node,Zlati lev,Vodnikov trg,4,Maribor,,,,46.5580553,15.6408956
2478056855,node,Pizza33,,,,,,italian,45.5462068,13.7088429
2492466324,node,Al Mulin Norbedo,Sermin,19,Koper-Capodistria,,,,45.5581851,13.7833866
2495134238,node,Lovski rog,,,,,,,46.5897405,15.0195877
2497925438,node,Rahtel,,,,,,,46.5206474,15.0760005
2517553292,node,THERMANA kavarna,,,,,,,46.1619475,15.2324205
2518438977,node,Picerija Melitta,Steletova cesta,25,Kamnik,,,pizza,46.216471,14.6039503
2518483559,node,Bistro Piknik,Ljubljanska cesta,91,Domžale,,,,46.1417089,14.5950686
2518514204,node,Restavracija Park,Kopališka cesta,3,Domžale,+386 1 721 67 38,https://www.restavracijapark.si/,pizza,46.1357891,14.6007909
2518858391,node,Pivnica - Birreria HS,Partizanska cesta,69a,Sežana,+386 5 7304502,,regional,45.704878,13.8615539
2518873088,node,Klevž,,,,,,,46.4948268,15.1461224
2519746926,node,FNX coffe & bistro,,,,,,,46.0625687,14.566287
2537955825,node,Maru,,,,,,japanese,46.071139,14.4778181
2546305951,node,Pizzeria špageterija Olivia,Ljubljanska cesta,12d,Trzin,,,pizza,46.1327631,14.56239
2553901934,node,Restavracija Allegria,Nazorjeva ulica,8,Ljubljana,,https://www.allegria.si/,italian;international,46.0528353,14.5047843
2553903360,node,Pizzeria Osmica,Nazorjeva ulica,8,Ljubljana,,http://www.osmica.si/,pizza,46.0526711,14.504733
2561937227,node,Čiro,Tbilisijska ulica,85,,,,balkan,46.0358967,14.4785692
2564292780,node,Parma,Trg republike,2,,+386014268222,https://m.facebook.com/profile.php/?id=100063949246585,pizza,46.0495304,14.5007156
2580877687,node,Pizzeria Grad,,,,,,pizza,45.9428836,13.7325749
2582499595,node,pri Cepčovih,Golac,4,Obrov,,,regional,45.5153516,14.0639649
2583685029,node,Gostilna Zajc,Mala Loka,6,Mala Loka,,,regional,46.1089599,14.6110657
2586338776,node,Pizzeria Atrij,,,,,,pizza,45.5474957,13.7291899
2606791100,node,Gostišče Bakhus,Žerjavka,12,Kranj,,http://www.gostisce-bakhus.si/,regional,46.2024137,14.4036255
2613902602,node,Dvor Tacen Kavarna,Pot sodarjev,2,Ljubljana - Šmartno,+38682055612,https://www.dvortacen.si/,,46.1176504,14.4619865
2614661748,node,Gostilna Kuzman,,,,,,regional,46.3829571,15.2960904
2649483755,node,Pizzerija VRT,Cesta 9. avgusta,8C,Zagorje ob Savi,,,pizza,46.1342182,14.9959948
2700551052,node,Gostilna Grad,Ulica Janeza Rožiča,2,Ljubljana - Šmartno,+38615116800,,,46.1194602,14.4607667
2722982216,node,Gostilnica XXI,Rimska cesta,21,Ljubljana,,,barbecue;greek;italian;mediterranean;seafood;steak_house,46.0477268,14.498391
2753560968,node,Kmečko gostišče Donko,Plintovec,44,,,,,46.6486586,15.6377549
2754952533,node,Tokyo Piknik,Cankarjevo nabrežje,25,,+386030608808,https://tokyopiknik.com/,ramen,46.0491559,14.5058324
2759152918,node,Larmonia,,,,,,,46.3795635,15.5555946
2764938378,node,Pizzerija Don Gill,,,,,,pizza,46.0548337,14.5653993
2766416816,node,Picerija Kovač,Cesta Simona Blatnika,6,Velenje,,,pizza,46.365546,15.1017481
2787960623,node,Bar Grega,Klopce,19,,,,,46.4099945,15.5987419
2866277881,node,Altana,,,,,,,45.5278133,13.5685332
2866277886,node,PiranArt,Prešernovo nabrežje,2,Piran - Pirano,,https://www.piranart.com,coffee_shop;sandwich,45.528749,13.5663274
2866277887,node,Delfin Pirano,Kosovelova ulica,4,Piran,,,,45.5291963,13.5664007
2866277888,node,Gostilna Galeb,Pusterla,,,,,regional,45.5301998,13.5651558
2866277889,node,Gostilna Ivo,,,,,,mediterranean,45.529456,13.564759
2866277890,node,Gostisce Pirat,,,,,,mediterranean,45.5260552,13.5684872
2866277896,node,Pavel 2 Piran,,,,,,regional,45.5288049,13.5660938
2866277898,node,Gostilna Bonaca,Prešernovo nabrežje,24,Piran,,,italian,45.5303076,13.5643649
2866287413,node,Tri vdove,,,,,,,45.5291887,13.5651068
2866287417,node,Restaurant Riva,,,,,,,45.5297524,13.5642756
2866287418,node,Ribja Kantina,,,,,,,45.5285985,13.5666229
2888284914,node,Stari pisker,Savinova ulica,9,Celje,+386 3 5442480,https://www.stari-pisker.com/,regional,46.2290716,15.2640217
2911803267,node,Čateski Dvorec,,,,,,regional,45.8900706,15.6047
2916318301,node,Gostilna Kovač,,,,,,,46.1288648,14.4446036
2916318401,node,Bar Sava,,,,,,,46.1226463,14.44536
2917167254,node,El restaurante Mexico,,,Kranj,,http://www.restavracija-mexico.si,mexican,46.2359322,14.3452065
2918403358,node,Gostinstvo Jure Kristančič,,,Šmartno,,,regional,46.0044555,13.5542035
2918403359,node,Hiša Marica,Šmartno,33,Kojsko,,,regional,46.0049156,13.5552901
2922171876,node,Restavracija Mango,Turnerjeva ulica,17,Maribor,+386 31 374 375,https://www.restavracija-mango.si/,,46.5631234,15.6295564
2934671871,node,Gostilna Jurček,Cesta na Roglo,4b,Zreče,,http://www.gostilna-jurcek.si/,pizza;regional,46.3698626,15.391839
2934689517,node,Izletniška kmetija Ančka,,,,+386 3 752 11 16,,regional,46.3755047,15.3739473
2934718308,node,Pizzoteka,,,,,,,46.3634035,15.3937691
2956245818,node,Sarajevo '84,Nazorjeva ulica,12,Ljubljana,+386 1 425 71 06,https://sarajevo84.net/,,46.0528316,14.5040735
2957226350,node,Abi Kebab,Mestni trg,11,Slovenske Konjice,,,kebab;burger,46.3399438,15.427234
2965939520,node,Gostilna Pri Mraku,Rimska cesta,4,,01 421 96 00,,,46.0472572,14.5020656
2970751835,node,Pri Bitencu,,,,,,regional,46.05864,14.3021805
2974849270,node,Špajza,Gornji trg,28,Ljubljana,+38614253094,https://www.spajza-restaurant.si/,,46.0458059,14.5087472
2976287056,node,Gostilna na Gradu,Grajska planota,1,,,https://www.jezersek.si/si/lokacije/ljubljanski-grad/gostilna-na-gradu,,46.0486272,14.5086029
2980035814,node,Restaurant Mayer,,,,,https://www.mayer-sp.si/,,46.365238,14.1091143
2988509947,node,Gostilna pri Mari,Dantejeva ulica,17,Piran,+386 5 673 47 35,https://www.primari-piran.com/,,45.5237108,13.5671417
3010279927,node,Loving Hut,Gosposvetska cesta,43a,Maribor,+386 70 631 502,http://maribor.lovinghut.si/,international,46.5614284,15.634215
3010290227,node,Restavracija Briljant,Jamska cesta,30,Postojna,,,pizza,45.7813189,14.2055561
3010352402,node,Isabella food & wine,Poštna ulica,3,Maribor,+386 5 995 9450,https://isabella-maribor.si/,,46.5581059,15.6447045
3010354384,node,Living Room,Glavni trg,9,Maribor,+386 51 778 911,https://www.facebook.com/TheLivingRoomMB/,,46.5578523,15.6444966
3010949952,node,Tacos Lent,Mesarski prehod,3,Maribor,+386 31 676 871,http://www.takos.si/,mexican,46.5569141,15.6456804
3030547741,node,Pri Stričku,Kodrova ulica,8,Ljubljana,,,international,46.0696887,14.5391955
3049994956,node,Restavracija Skriti kot,Podhod Ajdovščina,4,Ljubljana,+386 1 430 22 06,https://skritikot.com/,international;regional;lunch,46.0535455,14.5045758
3053258053,node,Pizzerija Perunika,,,,,https://www.pizzerijaperunika.si/,pizza;regional,46.6846959,16.219564
3068189418,node,Gostišče Iršič,Žabljek,32,Laporje,,https://gostisce-irsic.com/,,46.3515023,15.5541933
3081702196,node,Modri kvadrat,Davčna ulica,1,Ljubljana,,http://www.restcom.si/jedilnik/1,,46.0647495,14.5272273
3085207291,node,Pri Tišlerju,Kolodvorska ulica,8,,,,,46.0557891,14.5094079
3099481994,node,Lolita,,,,,https://www.kaval-group.si/lolita-sweet-and-salty,,46.2313058,14.4544001
3106061137,node,Gostilna in Pizzeria TRIGLAV,Cankarjeva ulica,26,,,,,45.5641101,14.2484244
3109187965,node,Zvezda,Trg zmage,8,Murska Sobota,,,regional,46.6609348,16.1648993
3116261912,node,Sklejca,Slovenska ulica,52,Murska Sobota,,,local,46.6584507,16.1659234
3117952689,node,Maximo,Ulica Štefana Kovača,43,Murska Sobota,,,italian,46.66106,16.1451428
3118362525,node,Numero Uno Rajh,Lendavska ulica,12,Murska Sobota,+3862 523 12 38,http://www.facebook.com/minirestavracijarajh,chinese;italian,46.663898,16.1676903
3123569042,node,Bistro Tanja,Cankarjeva ulica,58,Murska Sobota,,,regional,46.6578884,16.1587315
3128473274,node,Mencigar - Nobile,,,,,,,46.0492131,14.5161518
3134808699,node,Palma,Lendavska ulica,39D,Murska Sobota,,,,46.6647357,16.170575
3134808700,node,Zlati petelin,Lendavska ulica,39E,Murska Sobota,,,chinese,46.6647538,16.1706949
3145131774,node,Kranjska gostilnica in picerija,Planina,3,Kranj,+386 4 232 31 84,,regional;pizza,46.2336923,14.3634
3148713429,node,Pizzeria Njami,Minoritski trg,3,Ptuj,+386 31 667 100,https://www.pizzeria-njami.si/,pizza;burger;sandwich;salad;ice_cream,46.4183303,15.8712853
3148730130,node,Gostilna Ribič,Dravska ulica,9,Ptuj,+386 2 749 06 35,https://pan-restavracija.si/gostilna_ribic/,fish;dessert,46.4183435,15.8681617
3148730929,node,Caffe & Pizzerija Marakuja,Vošnjakova ulica,8,Ptuj,,www.marakuja.si,pizza,46.4181295,15.8700209
3148736832,node,Kitajski vrt,Dravska ulica,7,Ptuj,,,chinese,46.4182792,15.86849
3148739830,node,Pizzeria Slonček,Prešernova ulica,19,Ptuj,051325222,http://www.pizzerija-sloncek.si,pizza,46.4198469,15.8681797
3151379525,node,v Grajskem stolpu,Ravenska cesta,8,Beltinci,,http://www.grajski-stolp.si/,regional,46.6068847,16.2330693
3154049318,node,Gostilna Pod kostanji,Tomačevska cesta,9,Ljubljana,,,regional,46.0702787,14.5287584
3159014761,node,Pivnica Zlatorog,Slomškova ulica,20,Ptuj,,http://www.pivnica-zlatorog.si/,pizza,46.4206777,15.8713316
3159054162,node,Gostilna Rozika,Slomškova ulica,7,Ptuj,+386 70 668 487,https://gostilna-rozika.si/,,46.4213647,15.8722469
3159092664,node,Balkanska kuhinja YUGO,Trstenjakova ulica,9,Ptuj,,,balkan,46.4206758,15.8745544
3179104286,node,Hotel Cubo,Slovenska cesta,15,Ljubljana,,,,46.0492243,14.5018692
3186264061,node,"Gostilna in trgovina Repovž, Jože Repovž s.p.",Šentjanž,14,Šentjanž,+386 7 818 56 61,https://gostilna-repovz.si/,regional,46.0112419,15.1689997
3193180958,node,Zmajev paviljon,,,,,,chinese,46.0703256,14.5421607
3194128725,node,Beli Labod,Kolodvorska ulica,20,Ljubljana,+386 40 353 567,https://www.belilabod.com/,chinese,46.0569319,14.5105119
3195818086,node,Kitajska restavracija rdeče jabolko,Tržaška cesta,116,,(01) 519 06 66,,chinese,46.039769,14.4721192
3196636597,node,Tartuf Pizzeria,,,,,,,46.0776207,14.5192144
3204207238,node,Gostilna Ražem,,215,Lokev,,,regional,45.6593328,13.9380596
3204527606,node,Ljudska kuhinja Pod strehco,Zaloška cesta,42,Ljubljana,,,international,46.0553143,14.5334832
3242428393,node,Interspar restavracija,Nemčavci,1d,Murska Sobota,,,regional,46.6699793,16.1776091
3250029672,node,Okrepčevalnica Marko,Kajuhova ulica,18,Ljubljana,,,,46.0655512,14.5350835
3268875105,node,Gostilna Gombač,Lokev,165,Lokev,,,regional,45.6608832,13.9316449
3270141180,node,Okrepčevalnica Tržnica,,,,,,kebab,46.5100537,15.0805924
3298981161,node,Restavracija Farao,,,,,,italian,46.0988235,14.5419798
3315531581,node,Baza No. 01,,,,,,pizza;regional,46.0649076,14.522752
3328137419,node,Gostilnica pr Roš,,,,,,,46.141212,15.0858294
3328481453,node,Restaurant Okarina,Ljubljanska cesta,8,Bled,+386 4 5741 458,https://www.okarina.com/,regional,46.3672829,14.1109761
3339905865,node,Zlata ladjica,Jurčičev trg,1,Ljubljana,+386 1 421 11 11,https://zlataladjica.com/sl/restavracija/,,46.0481983,14.5052924
3365444943,node,Zaika,Trubarjeva cesta,60,Ljubljana,,https://www.zaikaljubljana.com/,indian,46.0522069,14.51299
3365453563,node,Most restavracija,Petkovškovo nabrežje,21,Ljubljana,,,regional,46.052058,14.5086338
3365461314,node,Güjžina,Mestni trg,19,Ljubljana,,,regional,46.0492839,14.5062593
3370691233,node,Vila Podvin,Mošnje,1a,Radovljica,,,regional,46.3394653,14.2093625
3372082131,node,Izletniška domačija Vertovšek,Veliki Kamen 42,,Koprivnica,+386 7 49 76 239,https://www.posavje-turizem.eu/,,46.027543,15.5279574
3373328576,node,Pizzeria Napoli,,,,+38615411134,,,46.0724154,14.5446025
3373420894,node,Gostilna domačija Ražman,,1,Gračišče,+386 5 657 2003,http://www.razman.si,regional;wine,45.5026108,13.8737429
3375442349,node,Pizzeria,,,,,,,46.151031,15.5991947
3377935022,node,"Gostilna Štorovje, Jožefa Kovačič s.p., Gostišče Krka",,,,,,regional,45.8823631,14.7934197
3379832133,node,Oštarija Rudolfswerth,Kandijska cesta,35,Novo mesto,,,regional,45.8003044,15.1742399
3380889903,node,Restavracija Štefanič,Bizeljska cesta,37,Brežice,+386 7 49 62 139;+386 7 49 93 930,https://www.restavracija-stefanic.si/,regional,45.9060572,15.6013593
3382683436,node,Gostilna Pr' Gantari,Dole,23,Idrija,,,regional,45.9842987,14.1000092
3382709843,node,Gostilna in pizzeria Pri Kumru,Cesta v Rastke,23,Ljubno ob Savinji,,www.prikumru.eu,pizza;regional,46.3446532,14.8335228
3398108303,node,Solkanska Klet,,,,,,pizza,45.9730565,13.6488644
3404923966,node,Gostilna Podkorito,Dolenja Trebuša,12,Slap ob Idrijci,,,regional,46.0967397,13.8399868
3408439548,node,Polna Šefla,Cesta 4. julija,44,Krško,+386 41 306 302,,,45.9578277,15.4933543
3408446564,node,Gostilna pri Križmanu,Tublje pri Hrpeljah,24,Kozina,+386 5 6800 700,http://www.prikrizmanu.si,regional,45.5943081,13.9735254
3408463748,node,Trattoria Padrino,Žitna ulica,12,Maribor,+386 2 320 55 77,https://www.facebook.com/Trattoria-Padrino-Maribor-291195654359191/,pizza,46.5491225,15.6433982
3408493276,node,Pizzeria dal Nonno,Glavni trg,12,Celje,+386 31 602 888,http://priprijatlih.si/,pizza,46.2274147,15.2643682
3413852724,node,Gostilna in bar Cona,,,,,,,46.078934,14.4902097
3416340849,node,Joe Peñas,Cankarjeva cesta,6,Ljubljana,+386 1 421 5800,https://www.joepenas.si/,mexican,46.0527135,14.5026517
3417074117,node,"RACELAND, Karting, Centr Varne Vožnje, Restavracija AdrenAlina, Motel",Pesje,30,Krško,+386 41 379 333,http://www.raceland.si/,,45.941123,15.5527127
3421740465,node,Cantina Maria,Cesta Jaka Platiše,17,Kranj,+386 4 232 41 16,,"mexican,_general",46.2404039,14.3713828
3448250481,node,Pizzeria Popaj,Kolodvorska ulica / Vasut utca,3c,Lendava / Lendva,,,,46.5589838,16.4543182
3455776326,node,Bistro Zelena jama,,,,,,regional,46.063429,14.531576
3497163292,node,Kmetija Marušič,,25,Miren,,https://www.kmetija-marusic.com/,regional,45.8616332,13.6048843
3514071032,node,Kmečki turizem Pr'Krjan,Dobovica,6,Dole pri Litiji,,,"regional,pizza",46.044888,15.0467067
3514077369,node,Gostišče Celestina,Sopota,3,Podkum,03 56 76 255,,regional,46.0599639,15.0464663
3561159773,node,Isabella,Podgrad,9,Podgrad,+386 57835035,https://sites.google.com/site/pensionisabellapodgrad/,grill,45.5218533,14.144274
3577322413,node,San Martin Hotel/Restavracija/Enoteka,Šmartno,11,Kojsko,,https://www.sanmartin.si/,regional,46.0059365,13.5564676
3582531231,node,Pivovarna Gostilna,,,,,,burger,45.5044631,14.2702309
3585167791,node,GOSTILNA,,,,,,,45.528437,14.2513446
3587402384,node,Okrepčevalnica Doro,Trg padlih za svobodo,3,Izola,+386 5 6417496,,,45.5386516,13.6609285
3587426803,node,Zar Grill,Vilharjeva cesta,2,,,,,45.5720414,14.2404046
3589152592,node,Gostilna pri Škofu,,,,+38641537844,,,46.0228979,14.3126893
3595206425,node,Ribarnica vinotek,,,,,,,46.238668,14.3560855
3595206455,node,Gostilna Matjaž,Prešernova ulica,16,Kranj,041 787 059,,pizza,46.2398078,14.3558021
3595206457,node,Stari Mayr,Glavni trg,16,Kranj,(04) 280 00 20,https://old.stari-mayr.si,,46.2388204,14.3553138
3603018433,node,Gostilna Jakob Franc,Trnovski pristan,4a,,,,slovenian,46.0428757,14.5059894
3603973396,node,Autogrill,,,,,,regional,46.4499207,15.653375
3608506960,node,Vino Modana,Medana,16,Dobrovo v Brdih,,http://www.modana.si/,,45.9853168,13.52081
3617284831,node,Admiral,Ferrarska ulica / Via Ferrara,,Koper / Capodistria,,,regional,45.5471036,13.7383547
3623933293,node,Turistična kmetija Šinkovc,Medvedje Brdo,10,Rovte,,,,45.9705153,14.1373287
3634442037,node,Gostilna Križada,Neblo,47,Dobrovo v Brdih,,,,46.0057605,13.5026827
3660936459,node,Poper gostilna in pizzerija,,,,,,pizza,46.3416643,15.4171701
3667136571,node,Gostilna Prunk,Lokev,166b,Lokev,+386 5 7671102,http://www.mesarija-prunk.si/,regional,45.6606459,13.9323568
3671535899,node,Baščaršija,Gosposvetska cesta,43c,Maribor,,https://www.bascarsija.si/,balcan,46.5615325,15.633927
3677647812,node,Ambasador,,,,,,italian,45.6605783,13.9310547
3677648458,node,Obersnel,Lokev,173,Lokev,,,regional,45.6610093,13.9324564
3684560245,node,Tavern & Pizzeria Bor,Borovška cesta,98,Kranjska Gora,+386 4 589 20 88,https://gostilna-bor.si/,pizza,46.4854432,13.7797158
3690277613,node,Druga Violina,Stari trg,21,Ljubljana,+386 820 52506,http://www.facebook.com/drugaviolina,regional,46.0469766,14.5066779
3700102189,node,Pizzeria Santalucia,Liminjanska cesta,78,Portorož,+386 5 677 18 94,,pizza;regional,45.5067535,13.608065
3703805417,node,Okrepčevalnica pri Marijanci,Večna pot,113,Ljubljana,,,,46.0502156,14.4684286
3707713950,node,Pizzerija Napa,Verdijeva ulica,2,,,,italian_pizza,45.5382509,13.6577194
3722789748,node,La Pizzeria,Gosposka ulica,8,Maribor,,https://www.lapizzeria.si/,pizza,46.5580364,15.6463691
3726609679,node,Okrepčevalnica pri Mileni,,,,,,,45.6637463,14.1281819
